id,date_time,state,quantity,product,unit_price,total_price
0f37345e-8ec2-44b9-ac4c-a8457626581d,03/07/2023 01:02:21,paraná,89,condicionador de couro automotivo,49.9,4441.1
a22f978f-c768-47c5-a843-0b05f288513d,04/01/2023 05:55:24,paraná,70,shampoo para carros,29.9,2093.0
caf018e4-0015-4dc6-91e4-62b08ff0c71c,03/14/2023 05:12:15,paraná,72,shampoo para carros,29.9,2152.8
3045565c-57cf-4dfa-9589-955693bd7dbe,03/09/2023 14:43:43,santa catarina,3,shampoo para carros,29.9,89.7
465d7262-7e38-4b68-a9eb-a459a59b7102,03/01/2023 16:15:43,paraná,36,limpa-rodas,24.9,896.4
dc925dc3-b796-4ec3-b26e-c81eed681a53,02/14/2023 16:58:15,santa catarina,9,limpa-vidros automotivo,19.9,179.1
c8979026-838a-42e1-9942-5ac18864dea6,04/29/2023 05:19:10,santa catarina,55,limpa-vidros automotivo,19.9,1094.5
fa8cac59-cfe8-4519-bc93-3a5630d1ab3f,01/12/2023 21:08:21,santa catarina,31,limpa-tapetes automotivo,34.9,1081.9
723aedfe-da69-488d-b05f-3f1d8574b10a,01/11/2023 05:09:43,santa catarina,74,shampoo para carros,29.9,2212.6
333758f3-d51d-42a0-bd3b-cd21d6c18742,04/18/2023 11:58:49,rio grande do sul,76,removedor de insetos,19.9,1512.4
f9c575f3-ba9e-4430-9486-efeceef4c6ce,03/26/2023 07:54:47,paraná,3,limpa-vidros automotivo,19.9,59.7
dabcfd4c-ed68-410f-8515-77b0c5b2bc40,04/29/2023 18:00:36,santa catarina,10,limpa-vidros automotivo,19.9,199.0
c5a9c2d3-98ec-4734-b0b6-1a122b2ed08b,03/10/2023 11:31:57,santa catarina,9,shampoo para carros,29.9,269.1
ecc6c5cf-1db1-4eae-a972-e28a66b31fac,02/24/2023 21:50:21,santa catarina,48,removedor de insetos,19.9,955.2
c91c1547-6913-474e-aece-2bfa8a9d11bb,04/02/2023 12:58:36,rio grande do sul,41,condicionador de couro automotivo,49.9,2045.9
d862dd6c-e459-4d91-b909-e728f4c4f842,04/20/2023 02:07:36,rio grande do sul,15,limpa-vidros automotivo,19.9,298.5
b7b88d73-114c-4224-8148-9ef627530799,01/05/2023 17:12:25,rio grande do sul,83,polidor de metais automotivo,39.9,3311.7
0d889061-584e-4cf8-bdd9-023a61aff310,04/07/2023 22:31:42,rio grande do sul,61,limpa-estofados automotivo,49.9,3043.9
4373f1a9-3d10-453e-b866-ffcd26628b16,04/14/2023 09:26:55,rio grande do sul,85,limpa-vidros automotivo,19.9,1691.5
1faad185-d497-4ebf-b5af-a3e19eab9d59,02/03/2023 10:21:00,paraná,24,removedor de insetos,19.9,477.6
883243b0-50ad-43fb-a1c7-d8705290e845,04/27/2023 12:13:52,paraná,25,shampoo para carros,29.9,747.5
198429c1-9ed5-4793-bf23-36952e3c1cac,03/29/2023 18:22:45,santa catarina,62,limpa-rodas,24.9,1543.8
9b1607c4-ba4a-4e11-af9f-015d7f68cf35,04/10/2023 11:27:23,paraná,7,limpa-vidros automotivo,19.9,139.3
6263c199-cdfd-4f7d-bd5f-d00b2ff8043e,03/12/2023 16:47:06,paraná,80,limpa-tapetes automotivo,34.9,2792.0
f7ced6c4-e3db-4097-9c1d-c20690a3473a,03/25/2023 13:59:38,paraná,73,limpa-vidros automotivo,19.9,1452.7
ea8a8fe6-7809-494c-ae9c-55d07233a6ec,02/10/2023 14:46:10,santa catarina,29,limpa-tapetes automotivo,34.9,1012.1
32af80b2-cfe1-49c3-bcfa-0211d160e46e,03/20/2023 09:58:25,santa catarina,46,cera automotiva,39.9,1835.4
8d12baec-c843-44db-85eb-d4dd0100269d,03/24/2023 13:33:43,paraná,16,desodorizador de ar automotivo,14.9,238.4
8d9a5039-5513-45af-bc0e-221189f3224f,04/17/2023 11:35:06,santa catarina,90,limpa-rodas,24.9,2241.0
e9f197ef-b398-42df-90ff-d2d27623df03,02/03/2023 16:22:43,santa catarina,67,desodorizador de ar automotivo,14.9,998.3
e891f2f4-866b-48a4-9e17-8b9e6259307f,02/07/2023 00:00:46,rio grande do sul,48,shampoo para carros,29.9,1435.2
57bc25a2-15dc-4dc8-aa62-31275f229b28,04/28/2023 22:42:54,santa catarina,76,condicionador de couro automotivo,49.9,3792.4
6d69526b-d91e-4de2-8350-dd90883560c0,04/16/2023 19:05:22,paraná,42,limpa-vidros automotivo,19.9,835.8
d87c7e09-255f-451d-aabb-6a013ae10011,02/19/2023 22:43:03,rio grande do sul,58,limpa-estofados automotivo,49.9,2894.2
f4222098-bb9a-458c-aed2-c8db13a44ea3,02/13/2023 18:37:54,paraná,2,limpa-estofados automotivo,49.9,99.8
564b3fd8-aa13-4584-ab10-5688fc57d9d2,01/14/2023 14:12:14,paraná,30,limpa-tapetes automotivo,34.9,1047.0
bae64588-1945-461d-a617-1b4b50cffb30,04/22/2023 09:00:23,paraná,35,limpa-estofados automotivo,49.9,1746.5
8de75488-7500-4c93-ac25-3e4e7005e944,04/10/2023 09:22:33,rio grande do sul,9,shampoo para carros,29.9,269.1
fa7cee54-8f42-41f4-a893-d2ac70173f83,01/18/2023 01:16:19,paraná,34,limpa-estofados automotivo,49.9,1696.6
232a3416-a7e5-4e72-a9aa-4b79f0ebf63c,04/09/2023 15:10:27,santa catarina,99,limpa-vidros automotivo,19.9,1970.1
3acb1130-7f19-4230-8e78-e945026786d6,02/18/2023 10:28:35,santa catarina,14,limpa-estofados automotivo,49.9,698.6
ab69303f-b481-402c-a9ed-b79dc87158f6,03/29/2023 11:32:21,santa catarina,72,limpa-rodas,24.9,1792.8
aee1b7a8-6cf7-4d31-a302-077530c5c8fc,02/13/2023 14:33:59,santa catarina,52,limpa-estofados automotivo,49.9,2594.8
cb8b4be1-f556-4ccb-bbd3-6b04f0ce6cd4,01/14/2023 03:34:43,paraná,58,cera automotiva,39.9,2314.2
568085e8-1914-4887-bf49-7a6edea0ac62,03/04/2023 18:36:36,paraná,69,shampoo para carros,29.9,2063.1
40fb2a52-3091-4076-b557-795cb060d80a,02/07/2023 10:19:34,santa catarina,90,polidor de metais automotivo,39.9,3591.0
e645e33c-5a2e-439d-889a-3113a794a356,03/15/2023 04:25:58,rio grande do sul,9,cera automotiva,39.9,359.1
e81285fe-61e2-4e77-b456-3e10bc1e76e6,02/18/2023 08:51:55,paraná,59,cera automotiva,39.9,2354.1
0b290bc0-69b7-4b95-aef2-0c99391d5e20,03/21/2023 14:52:38,rio grande do sul,18,limpa-tapetes automotivo,34.9,628.2
55929cb8-2309-4841-98c2-309d9bd66cb8,04/15/2023 08:02:18,rio grande do sul,13,condicionador de couro automotivo,49.9,648.7
6f25b2d2-1ef3-4bb4-85ca-b952ceed5504,01/04/2023 17:22:34,paraná,86,polidor de metais automotivo,39.9,3431.4
82488013-8444-4a97-a591-24c47a349626,04/19/2023 22:16:22,santa catarina,8,polidor de metais automotivo,39.9,319.2
63aa0b95-07c2-48f1-9853-f9dd3017cf69,03/06/2023 04:17:55,santa catarina,78,cera automotiva,39.9,3112.2
b874773b-f336-4ae0-9987-49baf4d2aeec,01/29/2023 17:05:26,santa catarina,59,limpa-rodas,24.9,1469.1
57532ff8-7711-4551-8988-00bf50b7eb56,02/26/2023 12:13:54,rio grande do sul,69,polidor de metais automotivo,39.9,2753.1
fa5c1b89-e11b-45be-aeef-dba8ff998d0d,02/26/2023 19:57:31,santa catarina,52,cera automotiva,39.9,2074.8
9e32ed7a-29ae-4e50-b5fb-b08ed8c940c8,02/07/2023 04:56:23,paraná,10,limpa-estofados automotivo,49.9,499.0
13f3cfe8-b5ee-439f-a9ec-74f1777cba6d,04/25/2023 19:40:52,santa catarina,51,removedor de insetos,19.9,1014.9
9ffd7b89-46f5-4ce3-9f79-c57eea60cf6e,03/14/2023 15:57:08,santa catarina,19,shampoo para carros,29.9,568.1
a1e2f70b-d1a1-45ce-98fe-497b9bed0583,04/24/2023 08:10:48,santa catarina,57,condicionador de couro automotivo,49.9,2844.3
4269fbc5-3fd5-48c5-9b92-342e986e221f,04/27/2023 22:46:21,paraná,97,cera automotiva,39.9,3870.3
ff68b6f4-5e5e-44f5-97c8-0d94c234bea7,03/22/2023 08:30:04,paraná,95,removedor de insetos,19.9,1890.5
dda304ff-6898-4bff-a69d-562f0f676b0d,01/04/2023 11:33:32,santa catarina,57,limpa-vidros automotivo,19.9,1134.3
16c8a947-9d6c-4d66-b31e-513492790d66,01/30/2023 02:47:42,paraná,45,limpa-tapetes automotivo,34.9,1570.5
ef4c6a03-82df-424a-be21-f8953d8789d7,01/14/2023 11:33:49,santa catarina,35,cera automotiva,39.9,1396.5
ea6cb483-95aa-4b09-9c64-3cc04fc27b8c,03/28/2023 11:27:24,rio grande do sul,3,limpa-rodas,24.9,74.7
fdb5517d-f9e8-415b-b8ef-4619f9008899,04/09/2023 23:02:06,paraná,73,shampoo para carros,29.9,2182.7
55766d95-6c40-43af-beae-0703ca096525,03/07/2023 03:37:28,rio grande do sul,24,desodorizador de ar automotivo,14.9,357.6
d9edd7c7-5249-4058-ab9c-fa88d38b4847,03/09/2023 08:02:14,paraná,66,desodorizador de ar automotivo,14.9,983.4
a3d5d590-2682-4df6-aa4e-1719b1f0c669,02/06/2023 05:21:55,rio grande do sul,75,condicionador de couro automotivo,49.9,3742.5
5199bc67-10bf-4254-bed2-4d76d1d5aae5,01/29/2023 18:25:45,paraná,73,polidor de metais automotivo,39.9,2912.7
a4b12203-6feb-47ad-b54e-4155d958306d,01/01/2023 21:34:01,santa catarina,58,limpa-rodas,24.9,1444.2
c56dc66a-f709-47d5-8cb4-af945e8b0a6f,03/16/2023 22:28:13,rio grande do sul,71,polidor de metais automotivo,39.9,2832.9
7a722c64-7038-413c-a66a-7d244b780262,01/27/2023 20:16:22,rio grande do sul,57,condicionador de couro automotivo,49.9,2844.3
3ca15e90-8fc0-4e2c-a17f-c40a847a4908,04/12/2023 03:35:54,rio grande do sul,26,limpa-rodas,24.9,647.4
9b70325d-846e-4f05-a123-d2740ea99488,04/04/2023 12:27:05,rio grande do sul,48,limpa-tapetes automotivo,34.9,1675.2
a383f4fe-ce96-4fc9-a5e7-8ca012a10829,04/02/2023 01:59:27,santa catarina,2,limpa-rodas,24.9,49.8
c63e1db4-79c2-4ccc-adb5-836521e021a9,03/27/2023 13:02:05,rio grande do sul,8,limpa-vidros automotivo,19.9,159.2
168bbfd7-af8a-4a17-b12b-71464a7feff7,03/03/2023 02:10:32,paraná,97,limpa-vidros automotivo,19.9,1930.3
b45157dd-eb8d-47b0-b618-2e22cc5f1b39,02/06/2023 09:33:46,rio grande do sul,56,desodorizador de ar automotivo,14.9,834.4
dafe78fd-3a1b-4e7c-8177-aafee95fd5ce,02/19/2023 12:01:22,paraná,15,limpa-estofados automotivo,49.9,748.5
45759c1b-5c65-443a-bb8a-2f48ba605233,04/17/2023 08:28:52,rio grande do sul,38,condicionador de couro automotivo,49.9,1896.2
bcf4c37e-8378-4ff9-bf80-077690525cb7,03/08/2023 06:10:04,santa catarina,84,limpa-vidros automotivo,19.9,1671.6
c11fe3d8-373c-4f5e-9764-9d604c9c9a88,03/11/2023 02:39:28,rio grande do sul,93,shampoo para carros,29.9,2780.7
c3a3b7d8-c100-4e66-a759-2e4a375d9b01,01/01/2023 12:59:20,rio grande do sul,78,limpa-estofados automotivo,49.9,3892.2
89fbb420-f155-4701-b0aa-9ef6831790ab,03/03/2023 19:03:09,rio grande do sul,40,condicionador de couro automotivo,49.9,1996.0
b69ca3fc-27d2-4051-8bb4-9f97d747fc19,02/21/2023 14:20:43,paraná,14,limpa-vidros automotivo,19.9,278.6
d5d7d5fd-4242-4b16-b27b-30291c64fb05,02/11/2023 13:15:37,paraná,70,limpa-tapetes automotivo,34.9,2443.0
fc12a586-3fb1-46ce-95c2-293195ff8e77,04/16/2023 01:03:31,paraná,27,limpa-rodas,24.9,672.3
50e740b1-1257-43e4-ad6c-04806a3578ff,04/28/2023 12:21:00,paraná,40,limpa-vidros automotivo,19.9,796.0
5f2f3a58-1eff-4882-bcfa-505277f2baff,03/19/2023 16:05:38,rio grande do sul,10,limpa-rodas,24.9,249.0
58a78d72-1b40-4ae9-bf9e-424cd0159e3f,01/28/2023 13:51:56,rio grande do sul,74,limpa-estofados automotivo,49.9,3692.6
5d915250-4266-4b49-a662-c22b4419b227,03/23/2023 15:13:56,rio grande do sul,69,limpa-rodas,24.9,1718.1
26c96cbb-f398-48be-ab95-b06b680814da,02/19/2023 19:16:45,rio grande do sul,57,limpa-estofados automotivo,49.9,2844.3
a71906da-c634-4afc-b84e-24e111556a77,01/24/2023 17:09:42,paraná,48,limpa-vidros automotivo,19.9,955.2
1e2b574c-1d04-4e07-91bb-873be53f7c23,04/02/2023 23:31:26,rio grande do sul,87,cera automotiva,39.9,3471.3
28bbf304-7e7a-4698-8629-b000b9bf7768,04/09/2023 16:03:18,santa catarina,100,limpa-estofados automotivo,49.9,4990.0
5d83d62e-dce2-4d4c-95f3-c0f25d1d09dd,02/17/2023 07:04:51,santa catarina,91,condicionador de couro automotivo,49.9,4540.9
597be7f4-95d3-44c8-ac3d-f2cd37470022,03/20/2023 02:55:44,rio grande do sul,99,removedor de insetos,19.9,1970.1
34fe4645-a0af-4785-8216-db4340f422a6,02/26/2023 01:53:41,rio grande do sul,90,desodorizador de ar automotivo,14.9,1341.0
58008625-089c-4639-b0eb-00d197f1b4f4,04/19/2023 09:17:35,santa catarina,94,condicionador de couro automotivo,49.9,4690.6
251c3262-1049-4226-8a2b-889b1f322153,03/04/2023 02:07:41,santa catarina,42,limpa-rodas,24.9,1045.8
906cf79e-4f07-42f0-9d83-46334c17d085,03/31/2023 16:12:35,santa catarina,23,polidor de metais automotivo,39.9,917.7
88458e4d-51b3-4fcf-9406-48869acb856b,04/17/2023 13:58:53,rio grande do sul,22,cera automotiva,39.9,877.8
92ac44c6-9b77-44cd-af8a-c3d2e957a78f,04/05/2023 08:31:22,rio grande do sul,71,shampoo para carros,29.9,2122.9
2b33bec4-5421-46ed-9b3e-3f236623fc90,01/14/2023 02:35:34,rio grande do sul,12,desodorizador de ar automotivo,14.9,178.8
7f61fd45-082c-4047-9593-4b060a61fdb9,02/28/2023 01:29:55,rio grande do sul,19,shampoo para carros,29.9,568.1
de985a80-3931-44aa-b948-f31ecdf66ea5,04/14/2023 03:41:19,paraná,61,removedor de insetos,19.9,1213.9
96ba4ee0-038f-483e-9ef4-3efaefab6537,02/08/2023 16:52:31,paraná,86,polidor de metais automotivo,39.9,3431.4
fa79f0cf-b9ba-46ac-8899-b874ba63fcdf,01/27/2023 04:55:51,paraná,54,cera automotiva,39.9,2154.6
2b555af2-bd92-48c1-bc27-02276f148da8,02/06/2023 12:02:42,santa catarina,61,limpa-vidros automotivo,19.9,1213.9
936d6ddd-22d3-41fe-a7d5-a831cadcdf59,04/28/2023 02:29:33,santa catarina,27,limpa-tapetes automotivo,34.9,942.3
c9a24b40-3381-4acc-ad89-84538f603a2b,03/02/2023 04:39:16,santa catarina,14,polidor de metais automotivo,39.9,558.6
eb4a0508-49f4-4454-bace-2010f7bd9fe9,03/07/2023 11:04:05,rio grande do sul,86,limpa-vidros automotivo,19.9,1711.4
b105b316-c9ae-4ed6-a31c-996c78053457,02/19/2023 16:27:57,paraná,58,polidor de metais automotivo,39.9,2314.2
98ce6f0a-a9dc-4a05-9a48-d41b0540520c,03/10/2023 14:57:55,rio grande do sul,47,polidor de metais automotivo,39.9,1875.3
2792bfae-dcd3-4027-ae66-37cb880e7976,03/01/2023 23:33:04,santa catarina,75,condicionador de couro automotivo,49.9,3742.5
370412c0-aa0c-4609-aeba-307d7cb078ea,02/01/2023 21:02:07,paraná,19,condicionador de couro automotivo,49.9,948.1
59c7c435-45b9-4c39-97d1-17d5449c7d3f,02/25/2023 10:01:00,santa catarina,11,removedor de insetos,19.9,218.9
47c55763-1127-4aa4-866a-390f69097a71,03/27/2023 07:14:24,rio grande do sul,70,removedor de insetos,19.9,1393.0
f86654ce-7ce6-41fb-a965-dfd50c6f1476,03/03/2023 13:55:25,santa catarina,63,limpa-vidros automotivo,19.9,1253.7
53748812-29b7-4191-8ec0-8492d4d5a98f,03/18/2023 09:35:15,paraná,96,cera automotiva,39.9,3830.4
05e1e1f3-050d-40e1-9015-5743e40c2180,01/09/2023 04:27:09,paraná,52,shampoo para carros,29.9,1554.8
5450cf31-566d-427d-8786-c722fecf0026,04/20/2023 23:03:54,paraná,27,desodorizador de ar automotivo,14.9,402.3
57bc4870-5415-40b3-8f49-1932e4e06c71,02/20/2023 06:36:47,santa catarina,94,polidor de metais automotivo,39.9,3750.6
1395ff5e-cbe4-48c5-bcaf-87514981b2b6,01/06/2023 14:50:58,santa catarina,72,cera automotiva,39.9,2872.8
2b6016a2-4ae3-449b-9c22-e76d7201fe97,04/08/2023 10:29:44,santa catarina,23,desodorizador de ar automotivo,14.9,342.7
0fc3d4eb-b474-42a0-bb56-6b1a534510ca,04/02/2023 05:28:47,rio grande do sul,20,polidor de metais automotivo,39.9,798.0
fe75b14d-f4f4-4211-9d97-0f45eeb49d7d,04/24/2023 06:31:04,santa catarina,44,limpa-estofados automotivo,49.9,2195.6
3f97e62a-732c-40fe-afb7-a05e63fdfd8c,01/27/2023 06:10:08,santa catarina,64,limpa-rodas,24.9,1593.6
15501c84-f194-4829-81f5-d0c6e24176e5,01/21/2023 18:27:15,rio grande do sul,71,shampoo para carros,29.9,2122.9
4e04bdab-acd3-49a2-973e-f4eb7257f04e,04/28/2023 04:29:56,paraná,22,limpa-estofados automotivo,49.9,1097.8
b6c78112-da55-4a7a-9cfd-4cfa9553b438,03/15/2023 00:00:44,rio grande do sul,14,limpa-estofados automotivo,49.9,698.6
17a2fc17-daf4-4b70-848e-de76e4b9813a,02/16/2023 09:50:25,paraná,69,limpa-tapetes automotivo,34.9,2408.1
e96a0df3-442d-4c3e-9412-576645ed46d8,04/20/2023 17:13:25,santa catarina,53,limpa-tapetes automotivo,34.9,1849.7
c6794bff-736a-4fda-b5d4-a09ff096aa8b,01/09/2023 13:34:13,santa catarina,68,limpa-estofados automotivo,49.9,3393.2
71d9f68a-314e-4d6d-befd-d3d1e989256d,03/24/2023 12:03:37,rio grande do sul,20,removedor de insetos,19.9,398.0
14d4f75c-fd56-4418-a003-4f3f31adcdca,04/20/2023 09:25:46,rio grande do sul,68,limpa-rodas,24.9,1693.2
060e539b-550d-4a09-b269-d39683ad704e,02/03/2023 21:02:28,rio grande do sul,68,desodorizador de ar automotivo,14.9,1013.2
9cc4769a-a325-409e-9058-09949de3c11f,02/24/2023 11:24:46,santa catarina,96,limpa-tapetes automotivo,34.9,3350.4
921f8c9a-8f43-4751-8805-7fa0d029ed76,01/01/2023 20:08:39,rio grande do sul,43,cera automotiva,39.9,1715.7
d1774fb5-1858-4445-824c-ea8a5b6f9a90,01/06/2023 04:07:34,santa catarina,41,condicionador de couro automotivo,49.9,2045.9
a3b517db-1471-4887-ad54-1874970cdff1,03/06/2023 10:20:50,paraná,22,limpa-estofados automotivo,49.9,1097.8
914e6ec9-b746-45c6-af0e-8454f6987577,04/14/2023 06:42:09,santa catarina,91,polidor de metais automotivo,39.9,3630.9
ee6db583-364e-4db5-8ae4-abcf8c461a40,02/04/2023 14:44:34,santa catarina,3,limpa-rodas,24.9,74.7
fe68a7d2-35df-44eb-ba24-332d3ba9aaf2,02/27/2023 18:26:07,rio grande do sul,45,removedor de insetos,19.9,895.5
ac317918-0372-4b10-904f-d0a69e31ae9e,03/11/2023 08:46:42,rio grande do sul,81,removedor de insetos,19.9,1611.9
751cf3d9-3a25-4962-a7bf-ad5b2e29231b,02/18/2023 22:45:44,paraná,69,polidor de metais automotivo,39.9,2753.1
cdb961d7-17ed-46ec-b73c-d60cb2e3fab4,03/06/2023 00:57:51,rio grande do sul,54,limpa-tapetes automotivo,34.9,1884.6
7fd49794-d995-42b0-8dc6-a6f69b4596ac,04/18/2023 15:07:56,rio grande do sul,1,desodorizador de ar automotivo,14.9,14.9
0a8b5afa-a41c-4f78-8237-a9abbccf2fd3,02/15/2023 19:43:12,rio grande do sul,31,removedor de insetos,19.9,616.9
480c5cab-e85a-425b-8c75-c66b219597b8,02/11/2023 22:13:03,paraná,14,limpa-rodas,24.9,348.6
694df860-cedf-48a6-83b5-c8e8289b42ec,04/22/2023 23:18:21,santa catarina,16,limpa-rodas,24.9,398.4
09955310-303a-4aa5-ba29-1a3a655c9859,04/12/2023 03:02:51,rio grande do sul,44,limpa-tapetes automotivo,34.9,1535.6
74bb6a67-cc83-4ba7-988b-286899d73cf0,01/02/2023 20:28:16,rio grande do sul,91,desodorizador de ar automotivo,14.9,1355.9
dcd6c8f6-9768-447a-9ef1-c55bd1e21d06,01/09/2023 00:36:41,santa catarina,84,shampoo para carros,29.9,2511.6
2b7236f7-71e6-4f4a-8ef4-f04691a8b2b8,01/18/2023 08:08:24,santa catarina,2,limpa-vidros automotivo,19.9,39.8
52f6869a-a25a-4a93-9d17-9c5fab462f2a,02/20/2023 16:08:42,rio grande do sul,69,condicionador de couro automotivo,49.9,3443.1
250a0e52-9243-4ae3-9f6c-a32250c5e643,01/10/2023 09:44:51,paraná,41,limpa-vidros automotivo,19.9,815.9
d0a8f168-8b22-4d86-a8e9-2fc70966b3b7,03/29/2023 06:38:13,paraná,49,removedor de insetos,19.9,975.1
14fcd292-a16b-467c-b106-d5fc110ccc3d,01/30/2023 22:53:45,paraná,25,desodorizador de ar automotivo,14.9,372.5
ecf5ddc0-cee4-4b00-9919-f0c8256e7dea,03/25/2023 14:09:34,rio grande do sul,24,removedor de insetos,19.9,477.6
6f66c3da-f850-42d8-9933-432e136c72e6,04/12/2023 20:50:44,paraná,11,limpa-rodas,24.9,273.9
d377ff73-75b0-40b5-b246-f97dc36e9d64,02/07/2023 19:24:32,rio grande do sul,74,condicionador de couro automotivo,49.9,3692.6
910596ef-76ed-4cc7-a7e1-de444ce89d59,01/21/2023 02:31:00,santa catarina,87,desodorizador de ar automotivo,14.9,1296.3
ed0cc026-cf74-4558-b482-f2313d60b3e4,03/07/2023 21:18:57,rio grande do sul,66,desodorizador de ar automotivo,14.9,983.4
e2207139-83e5-479c-ab74-bc1a25679a6c,04/29/2023 09:24:34,paraná,68,limpa-tapetes automotivo,34.9,2373.2
7374d735-2899-4e2d-b5df-e216e321009d,01/15/2023 02:39:22,santa catarina,95,limpa-vidros automotivo,19.9,1890.5
17bd1d17-9e35-434a-8eaa-b33f81b6e6d4,01/26/2023 19:37:23,santa catarina,89,polidor de metais automotivo,39.9,3551.1
0a1de1f7-8a50-4028-903d-464de2f51acb,04/27/2023 12:55:03,santa catarina,90,cera automotiva,39.9,3591.0
3a3a2512-072a-4860-8c12-8205ef7726b3,01/13/2023 12:29:28,rio grande do sul,82,limpa-tapetes automotivo,34.9,2861.8
f1688f68-8ee0-4d95-8d7b-0c2762747528,04/25/2023 20:47:42,rio grande do sul,61,limpa-rodas,24.9,1518.9
edd12198-2467-434c-8878-dc258c709914,01/21/2023 19:16:17,rio grande do sul,19,limpa-rodas,24.9,473.1
128ee042-db95-4336-937e-1397ad9f9562,01/06/2023 08:40:46,santa catarina,70,limpa-estofados automotivo,49.9,3493.0
d1e508bd-207e-4629-9356-665e1074eb13,04/02/2023 18:49:34,paraná,71,condicionador de couro automotivo,49.9,3542.9
dc701d4b-8284-40e8-8954-c6f32adf63e8,02/28/2023 02:45:57,santa catarina,99,removedor de insetos,19.9,1970.1
7e3571a0-05f1-44f6-80d6-dd1f0d941a18,01/09/2023 15:51:48,rio grande do sul,38,cera automotiva,39.9,1516.2
f2ef4141-cf25-453a-ab3c-b20228a9f4a6,01/05/2023 10:13:15,santa catarina,24,polidor de metais automotivo,39.9,957.6
d3d08e80-f316-4ff9-8485-392d00046aed,04/07/2023 11:09:45,santa catarina,76,desodorizador de ar automotivo,14.9,1132.4
48f974e8-6dc6-4db9-bf0b-877dd36930ca,04/17/2023 18:18:34,santa catarina,40,polidor de metais automotivo,39.9,1596.0
f2649614-c556-44b5-b300-3b26dd142887,04/15/2023 09:00:32,paraná,10,cera automotiva,39.9,399.0
286909f2-f31c-4b43-8419-8284844852bd,02/15/2023 15:48:07,santa catarina,67,limpa-tapetes automotivo,34.9,2338.3
8a99ed91-6c66-4649-961b-67c0c86e5333,01/10/2023 10:11:47,rio grande do sul,16,cera automotiva,39.9,638.4
00b81db3-4929-4a64-94e7-af97b6ef1fc1,04/06/2023 08:43:04,paraná,21,condicionador de couro automotivo,49.9,1047.9
1751caca-81df-447e-953e-b90a753c2bbb,01/21/2023 06:31:28,santa catarina,90,condicionador de couro automotivo,49.9,4491.0
13006b85-5b28-4011-b835-133229714949,03/18/2023 05:06:42,paraná,8,cera automotiva,39.9,319.2
af887b83-577f-4ea5-9b70-93fa1c8d09f9,02/11/2023 21:28:26,rio grande do sul,27,limpa-rodas,24.9,672.3
93043593-19cb-49f8-975c-69ef465a6373,02/12/2023 23:47:44,rio grande do sul,90,removedor de insetos,19.9,1791.0
c1d7987c-baa2-42ab-9560-73699da2cb80,01/21/2023 16:14:25,paraná,62,removedor de insetos,19.9,1233.8
b525c331-1661-4bd4-a910-c64cc43347a7,02/08/2023 06:40:47,rio grande do sul,93,limpa-vidros automotivo,19.9,1850.7
d8ac2761-9bd3-4083-ac16-f65d7f81b5da,01/02/2023 19:39:12,rio grande do sul,30,cera automotiva,39.9,1197.0
8304e33e-8a83-418a-945c-b8ffd3b80b2f,04/24/2023 20:09:06,paraná,20,limpa-tapetes automotivo,34.9,698.0
2a9509aa-1804-47cd-a82a-b7669ce8f286,03/28/2023 03:26:30,rio grande do sul,5,limpa-rodas,24.9,124.5
bdb4f880-4278-4fe4-819d-285d56936206,03/24/2023 20:41:12,rio grande do sul,14,shampoo para carros,29.9,418.6
8e9b3bab-2fef-49e3-ac39-455acc74e626,03/12/2023 14:02:14,santa catarina,10,cera automotiva,39.9,399.0
33734c89-7da0-4018-b71f-3a60df69e4cb,03/26/2023 07:22:41,santa catarina,86,limpa-rodas,24.9,2141.4
0310abf4-bcb7-411a-980d-9633a0505be3,03/29/2023 10:43:11,rio grande do sul,70,limpa-tapetes automotivo,34.9,2443.0
8b76bd12-df9c-4999-9631-dddea54337b6,04/09/2023 06:45:16,paraná,56,removedor de insetos,19.9,1114.4
118e0ec9-4305-4f6f-84b5-8a6070988218,01/10/2023 15:40:40,santa catarina,88,shampoo para carros,29.9,2631.2
3bc762fc-f98e-4580-aba0-a5c7c4a2215d,01/07/2023 09:14:47,santa catarina,58,desodorizador de ar automotivo,14.9,864.2
6087305a-9ab1-4a66-aa20-93a9f411ec97,02/22/2023 06:58:43,paraná,84,cera automotiva,39.9,3351.6
992a966e-614c-431d-863f-5e3e325a2f75,03/27/2023 15:17:57,rio grande do sul,1,polidor de metais automotivo,39.9,39.9
5d46e6f9-2a78-48dd-98dd-bf39d5f764a8,02/15/2023 20:29:15,rio grande do sul,85,limpa-vidros automotivo,19.9,1691.5
e6669436-fb8f-40dc-b0d3-a1590d9107a1,03/16/2023 12:07:32,santa catarina,47,limpa-estofados automotivo,49.9,2345.3
a4e0fbea-dff8-478f-a750-50de8b2983ab,02/20/2023 14:41:12,paraná,72,limpa-tapetes automotivo,34.9,2512.8
dd743e3e-7b40-46bb-968d-8eb87d49ba22,03/25/2023 16:58:32,rio grande do sul,77,limpa-estofados automotivo,49.9,3842.3
acd90d90-591c-4650-81bf-a9b2364c9bb6,03/05/2023 05:58:36,santa catarina,72,desodorizador de ar automotivo,14.9,1072.8
bdfdfa77-8616-4a0c-871c-0c14cc1c4e12,03/12/2023 09:42:26,santa catarina,81,limpa-rodas,24.9,2016.9
